target_id	length	eff_length	est_counts	tpm
FBtr0071055	721	500.567	0	0
FBtr0087499	1058	837.514	13	0.699507
FBtr0336846	2130	1909.51	0	0
FBtr0344848	1593	1372.51	0	0
FBtr0080105	1763	1542.51	0	0
FBtr0345316	1791	1570.51	20.451	0.586831
FBtr0070414	2163	1942.51	83.549	1.93829
FBtr0076647	2483	2262.51	3	0.0597545
FBtr0079875	2134	1913.51	793	18.6759
FBtr0084938	1532	1311.51	267	9.17443
FBtr0073926	1172	951.514	3	0.142084
FBtr0073264	1127	906.514	84	4.17585
FBtr0071897	542	322.083	16719	2339.29
FBtr0076831	1319	1098.51	738.503	30.2961
FBtr0332145	1538	1317.51	186.497	6.37908
FBtr0089144	2972	2751.51	9356.98	153.252
FBtr0344870	3639	3418.51	410.017	5.40511
FBtr0301014	699	478.567	169	15.9142
FBtr0344826	3306	3085.51	0	0
FBtr0086094	1241	1020.51	938	41.4214
FBtr0334151	752	531.514	20.1728	1.71038
FBtr0334150	940	719.514	3.8272	0.239708
FBtr0300553	4062	3841.51	0	0
FBtr0335272	4016	3795.51	0	0
FBtr0335273	4583	4362.51	1	0.0103301
FBtr0077257	843	622.514	0	0
FBtr0300902	1251	1030.51	2	0.0874615
FBtr0340150	5083	4862.51	137	1.2697
FBtr0074314	4471	4250.51	0	0
FBtr0084434	773	552.514	470	38.335
FBtr0070269	3161	2940.51	516	7.90801
FBtr0075498	1503	1282.51	41.7979	1.4687
FBtr0333600	2159	1938.51	118.202	2.74787
FBtr0085539	1080	859.514	1619.82	84.9286
FBtr0085541	1166	945.514	11215.2	534.541
FBtr0085540	1395	1174.51	4218.95	161.878
FBtr0080816	905	684.514	0	0
FBtr0300407	637	416.653	64	6.92224
FBtr0087825	1171	950.514	0	0
FBtr0081893	2060	1839.51	76.4165	1.87208
FBtr0344337	2138	1917.51	24.5835	0.577758
FBtr0303823	642	421.611	0	0
FBtr0081218	2474	2253.51	115.881	2.31735
FBtr0300822	2553	2332.51	704.777	13.6166
FBtr0081217	2565	2344.51	1278.22	24.5693
FBtr0081216	2549	2328.51	862.124	16.6852
FBtr0331624	1844	1623.51	0	0
FBtr0080929	1681	1460.51	10	0.308557
FBtr0085759	704	483.567	247	23.0187
FBtr0306541	1378	1157.51	3	0.116798
FBtr0075283	2028	1807.51	380.428	9.48487
FBtr0075282	2335	2114.51	25.5719	0.544995
FBtr0345096	2084	1863.51	29.0423	0.702328
FBtr0345100	6947	6726.51	0	0
FBtr0345106	4738	4517.51	18.8738	0.188278
FBtr0345090	6674	6453.51	64.1751	0.448137
FBtr0345086	6328	6107.51	0	0
FBtr0345107	4447	4226.51	0	0
FBtr0345085	5665	5444.51	481.696	3.98708
FBtr0345089	7069	6848.51	302.151	1.98824
FBtr0345092	7611	7390.51	0.000120631	7.35571e-07
FBtr0345094	5774	5553.51	84.7866	0.688018
FBtr0345115	7166	6945.51	12.4486	0.0807711
FBtr0345108	4127	3906.51	1235.88	14.257
FBtr0345098	2511	2290.51	0	0
FBtr0345101	6930	6709.51	0	0
FBtr0345104	10097	9876.51	122.816	0.56039
FBtr0345113	7339	7118.51	97.3889	0.61654
FBtr0345097	2247	2026.51	13.43	0.298652
FBtr0345102	7368	7147.51	11.3006	0.0712504
FBtr0345087	7321	7100.51	0	0
FBtr0345099	7472	7251.51	0	0
FBtr0345105	5863	5642.51	0	0
FBtr0345111	11244	11023.5	0	0
FBtr0345103	6398	6177.51	1185.39	8.64743
FBtr0345093	6579	6358.51	0	0
FBtr0345110	10679	10458.5	0	0
FBtr0345109	11401	11180.5	0	0
FBtr0345112	14937	14716.5	0	0
FBtr0345095	1917	1696.51	628.849	16.7044
FBtr0345114	6657	6436.51	789.163	5.52531
FBtr0345088	7307	7086.51	0	0
FBtr0345091	2310	2089.51	58.6133	1.26413
FBtr0077520	651	430.611	3478.46	364.035
FBtr0077521	738	517.567	694.538	60.4742
FBtr0083812	1014	793.514	0	0
FBtr0073545	5028	4807.51	0	0
FBtr0087585	1481	1260.51	396	14.1576
FBtr0088923	1210	989.514	1455	66.2646
FBtr0343526	5689	5468.51	385.713	3.1786
FBtr0112808	6867	6646.51	139.723	0.94736
FBtr0333852	4934	4713.51	1474.47	14.0972
FBtr0333850	8642	8421.51	12.075	0.0646158
FBtr0112807	3032	2811.51	279.688	4.48306
FBtr0110818	8271	8050.51	252.393	1.41285
FBtr0343527	2708	2487.51	87.936	1.5931
FBtr0333851	7528	7307.51	0	0
FBtr0072565	8706	8485.51	0	0
FBtr0080350	630	409.694	0	0
FBtr0076567	1104	883.514	2	0.102013
FBtr0300296	522	302.3	0	0
FBtr0084175	2270	2049.51	399.774	8.79031
FBtr0346345	2803	2582.51	24.2262	0.42275
FBtr0084174	2324	2103.51	0	0
FBtr0086316	2572	2351.51	2	0.0383286
FBtr0072065	808	587.514	3	0.230114
FBtr0305011	9700	9479.51	0	0
FBtr0305010	9574	9353.51	845.852	4.07531
FBtr0344631	8568	8347.51	882.527	4.76444
FBtr0305012	6854	6633.51	2238.02	15.2041
FBtr0330032	9574	9353.51	845.852	4.07531
FBtr0305009	9464	9243.51	392.558	1.91385
FBtr0305013	7161	6940.51	161.19	1.04662
FBtr0110774	2283	2062.51	594.306	12.9854
FBtr0347005	2330	2109.51	0	0
FBtr0344293	2267	2046.51	9.43964	0.207865
FBtr0081734	2380	2159.51	395.254	8.24824
FBtr0077694	785	564.514	626.167	49.9869
FBtr0335170	1070	849.514	126.157	6.69239
FBtr0081766	1293	1072.51	1020.73	42.8893
FBtr0304836	4608	4387.51	0	0
FBtr0333221	8333	8112.51	58.4124	0.324482
FBtr0304833	7348	7127.51	1.69153	0.0106951
FBtr0304834	4063	3842.51	0	0
FBtr0304831	4067	3846.51	0	0
FBtr0304830	4033	3812.51	10.896	0.128794
FBtr0080603	1180	959.514	83	3.89823
FBtr0346641	1337	1116.51	0	0
FBtr0333240	521	301.331	0	0
FBtr0303077	607	386.732	2	0.233056
FBtr0082591	1355	1134.51	567	22.5224
FBtr0076429	2400	2179.51	15	0.31015
FBtr0445728	422	205.325	0	0
FBtr0080020	1623	1402.51	1258	40.4217
FBtr0304117	1584	1363.51	2.64813e-05	8.75226e-07
FBtr0085135	1054	833.514	1	0.0540664
FBtr0337013	649	428.611	0	0
FBtr0301434	1485	1264.51	0	0
FBtr0310428	1525	1304.51	0	0
FBtr0301433	1482	1261.51	0	0
FBtr0337014	643	422.611	4	0.42654
FBtr0310429	1454	1233.51	0	0
FBtr0073170	607	386.732	0	0
FBtr0290198	1427	1206.51	0	0
FBtr0076996	720	499.567	0	0
FBtr0308601	1556	1335.51	1	0.0337437
FBtr0087000	1783	1562.51	0	0
FBtr0087462	2024	1803.51	132	3.29834
FBtr0329883	2024	1803.51	132	3.29834
FBtr0071545	711	490.567	55	5.05249
FBtr0091908	595	374.732	0	0
FBtr0074868	492	272.871	0	0
FBtr0332701	438	220.592	0	0
FBtr0070346	2515	2294.51	821.092	16.1266
FBtr0333803	3038	2817.51	6.02637	0.0963896
FBtr0303480	1680	1459.51	0.000173997	5.37246e-06
FBtr0084711	1699	1478.51	46.9998	1.43256
FBtr0076968	5772	5551.51	646.633	5.24913
FBtr0301562	5735	5514.51	34.3667	0.280848
FBtr0073620	2795	2574.51	587	10.275
FBtr0343356	7001	6780.51	1869.91	12.4279
FBtr0071220	6115	5894.51	272.626	2.0843
FBtr0071219	6196	5975.51	357.468	2.69589
FBtr0340633	2442	2221.51	273.276	5.54362
FBtr0074476	2689	2468.51	0	0
FBtr0100463	2119	1898.51	82.1344	1.94963
FBtr0346186	3297	3076.51	21.5896	0.316247
FBtr0077549	423	206.325	1	0.218419
FBtr0075897	602	381.732	331	39.076
FBtr0100278	3485	3264.51	731.683	10.1006
FBtr0076882	3654	3433.51	20.3167	0.266658
FBtr0302212	1324	1103.51	95.3854	3.89533
FBtr0343126	1491	1270.51	4836.79	171.561
FBtr0079192	1570	1349.51	170.825	5.70445
FBtr0085860	1996	1775.51	43055	1092.8
FBtr0340424	943	722.514	86.1124	5.37106
FBtr0340425	751	530.514	85.7668	7.28556
FBtr0073960	565	344.948	1656.12	216.361
FBtr0087484	324	118.79	1	0.379368
FBtr0084830	1402	1181.51	266	10.1457
FBtr0080421	2445	2224.51	13	0.263359
FBtr0330153	366	154.178	1	0.292293
FBtr0073437	1831	1610.51	228	6.37986
FBtr0330387	1831	1610.51	228	6.37986
FBtr0310310	4906	4685.51	305.829	2.94146
FBtr0074473	4836	4615.51	2035.17	19.8711
FBtr0331864	739	518.567	26.6632	2.31712
FBtr0072677	625	404.694	1311.13	146.002
FBtr0072676	740	519.567	3594.21	311.747
FBtr0473586	696	475.567	0	0
FBtr0299804	1488	1267.51	0.761816	0.0270856
FBtr0089747	2286	2065.51	994	21.687
FBtr0113383	1266	1045.51	0	0
FBtr0087224	645	424.611	0	0
FBtr0329973	3249	3028.51	0	0
FBtr0273450	3249	3028.51	0	0
FBtr0088600	1195	974.514	288	13.3182
FBtr0345167	562	341.983	0	0
FBtr0070763	2319	2098.51	284	6.09884
FBtr0085254	2841	2620.51	3936	67.6876
FBtr0334832	3518	3297.51	0	0
FBtr0077501	3437	3216.51	1	0.0140106
FBtr0077502	3516	3295.51	0	0
FBtr0086523	2751	2530.51	0.445993	0.00794255
FBtr0310321	2747	2526.51	3.55401	0.0633924
FBtr0332888	4588	4367.51	0	0
FBtr0340398	2831	2610.51	0	0
FBtr0073810	2312	2091.51	0	0
FBtr0347285	553	333.05	1	0.13531
FBtr0070447	1762	1541.51	185	5.40835
FBtr0345472	1285	1064.51	0	0
FBtr0086813	586	365.806	0	0
FBtr0340281	514	294.48	2	0.306066
FBtr0343015	2373	2152.51	0.000103607	2.16912e-06
FBtr0100024	2358	2137.51	0.999896	0.0210808
FBtr0332079	2499	2278.51	203.3	4.02093
FBtr0075807	2496	2275.51	59.6272	1.18088
FBtr0113425	3357	3136.51	600.115	8.6224
FBtr0075808	2570	2349.51	143.103	2.74481
FBtr0332078	3282	3061.51	79.0919	1.16422
FBtr0075806	3279	3058.51	152.813	2.2516
FBtr0075809	2491	2270.51	44.9491	0.892149
FBtr0084918	1335	1114.51	3058	123.65
FBtr0331235	2001	1780.51	0	0
FBtr0331234	1995	1774.51	0	0
FBtr0079523	2646	2425.51	661.916	12.2981
FBtr0331236	2612	2391.51	0	0
FBtr0079524	2238	2017.51	308.084	6.88166
FBtr0300310	418	201.592	1	0.223546
FBtr0081157	708	487.567	200	18.4857
FBtr0086753	1224	1003.51	0	0
FBtr0333011	905	684.514	16.3862	1.07879
FBtr0081438	963	742.514	89.6138	5.4389
FBtr0334961	645	424.611	3.65385	0.387793
FBtr0334960	470	251.483	15.5138	2.78003
FBtr0082982	782	561.514	12.8324	1.02988
FBtr0077468	1925	1704.51	0	0
FBtr0076870	2591	2370.51	500	9.50535
FBtr0301942	4016	3795.51	4	0.0474931
FBtr0339974	4654	4433.51	0	0
FBtr0336454	4915	4694.51	0	0
FBtr0088031	1343	1122.51	278	11.1608
FBtr0301936	244	63.1574	0	0
FBtr0113210	1659	1438.51	59.2331	1.85563
FBtr0082126	1202	981.514	158.767	7.28961
FBtr0079241	331	124.337	0	0
FBtr0074549	920	699.514	0	0
FBtr0339640	1979	1758.51	0	0
FBtr0082554	3446	3225.51	0	0
FBtr0085587	3310	3089.51	1.50793	0.0219953
FBtr0085586	3376	3155.51	1.49207	0.0213089
FBtr0075390	3436	3215.51	186	2.60677
FBtr0100677	1631	1410.51	85	2.7157
FBtr0091892	595	374.732	0.4	0.0481038
FBtr0340068	2870	2649.51	224.242	3.8141
FBtr0087114	2735	2514.51	16367.8	293.343
FBtr0087115	2333	2112.51	365.633	7.79986
FBtr0340067	2367	2146.51	4849.35	101.81
FBtr0073984	2034	1813.51	1	0.0248496
FBtr0113421	701	480.567	8465	793.806
FBtr0113033	2063	1842.51	7	0.17121
FBtr0452145	2063	1842.51	7	0.17121
FBtr0333030	1904	1683.51	0	0
FBtr0075791	1940	1719.51	156	4.08846
FBtr0088708	626	405.694	0	0
FBtr0339336	1649	1428.51	0	0
FBtr0089388	765	544.514	2	0.165524
FBtr0303282	791	570.514	0	0
FBtr0089854	6408	6187.51	15.7567	0.11476
FBtr0089853	6463	6242.51	192.174	1.38731
FBtr0301064	5975	5754.51	535.595	4.19439
FBtr0301065	5920	5699.51	474.474	3.75159
FBtr0332140	1455	1234.51	55	2.00774
FBtr0343805	4551	4330.51	489.164	5.09045
FBtr0084095	7188	6967.51	525.755	3.40053
FBtr0343806	4719	4498.51	329.773	3.3036
FBtr0343807	7002	6781.51	67.3077	0.447279
FBtr0079370	865	644.514	2	0.139842
FBtr0071835	1955	1734.51	378	9.82098
FBtr0302311	914	693.514	0	0
FBtr0089610	2029	1808.51	0	0
FBtr0345925	2300	2079.51	0	0
FBtr0345926	2477	2256.51	0	0
FBtr0339763	7541	7320.51	0	0
FBtr0339764	8827	8606.51	181.595	0.950862
FBtr0339765	7346	7125.51	0	0
FBtr0087601	7979	7758.51	51.4049	0.298584
FBtr0339696	9366	9145.51	195.169	0.961708
FBtr0339697	6311	6090.51	0	0
FBtr0307165	6600	6379.51	61.1452	0.431932
FBtr0307164	9144	8923.51	176.686	0.892291
FBtr0334893	2418	2197.51	12.819	0.262884
FBtr0084529	2552	2331.51	93.6365	1.80987
FBtr0084530	2432	2211.51	0	0
FBtr0100312	2400	2179.51	3.22592	0.0667014
FBtr0334892	2191	1970.51	329.245	7.52975
FBtr0087924	990	769.514	0	0
FBtr0300641	4441	4220.51	1.01962e-05	1.08871e-07
FBtr0300642	3806	3585.51	79.8503	1.00361
FBtr0078415	2043	1822.51	46	1.13744
FBtr0072587	1210	989.514	406	18.4903
FBtr0071542	1161	940.514	0	0
FBtr0082122	1958	1737.51	1594	41.3429
FBtr0345871	1630	1409.51	0	0
FBtr0071804	1583	1362.51	4	0.1323
FBtr0345359	3393	3172.51	37.6684	0.535074
FBtr0086072	2635	2414.51	1422.33	26.5468
FBtr0346616	3255	3034.51	2.78056	0.0412937
FBtr0074736	2964	2743.51	0	0
FBtr0346617	3032	2811.51	0	0
FBtr0334973	3164	2943.51	0	0
FBtr0334982	3743	3522.51	1	0.0127935
FBtr0334983	3218	2997.51	0	0
FBtr0334970	3223	3002.51	0	0
FBtr0474160	3277	3056.51	0	0
FBtr0334971	3247	3026.51	0	0
FBtr0334972	3361	3140.51	0	0
FBtr0474161	3271	3050.51	0	0
FBtr0334974	3239	3018.51	0	0
FBtr0334980	3818	3597.51	0	0
FBtr0334981	6629	6408.51	0	0
FBtr0334978	3199	2978.51	0	0
FBtr0334977	3277	3056.51	0	0
FBtr0474162	3226	3005.51	0	0
FBtr0334979	5941	5720.51	0	0
FBtr0334976	3687	3466.51	0	0
FBtr0334975	3293	3072.51	0	0
FBtr0301033	2192	1971.51	0	0
FBtr0340587	1908	1687.51	0	0
FBtr0344969	2252	2031.51	0	0
FBtr0343540	1933	1712.51	0	0
FBtr0070589	1829	1608.51	0	0
FBtr0333016	1665	1444.51	0	0
FBtr0073565	1543	1322.51	4	0.136301
FBtr0082047	1578	1357.51	0	0
FBtr0082048	1519	1298.51	316	10.9668
FBtr0344091	1247	1026.51	1	0.0439011
FBtr0084894	1270	1049.51	0	0
FBtr0084895	842	621.514	1	0.0725086
FBtr0344092	1066	845.514	0	0
FBtr0299531	932	711.514	0	0
FBtr0080685	2531	2310.51	4.37344	0.0853012
FBtr0080686	2110	1889.51	16892.7	402.892
FBtr0300845	2513	2292.51	7522.95	147.882
FBtr0081072	2656	2435.51	607	11.2315
FBtr0086691	3594	3373.51	1890	25.2476
FBtr0100831	3212	2991.51	6	0.0903859
FBtr0074056	3205	2984.51	1103.44	16.6616
FBtr0074057	3033	2812.51	1201.37	19.2497
FBtr0340308	2565	2344.51	1164.19	22.3774
FBtr0112405	274	82.2106	0	0
FBtr0302826	358	147.104	12	3.67619
FBtr0083498	914	693.514	0	0
FBtr0304901	2286	2065.51	0	0
FBtr0304902	1617	1396.51	0	0
FBtr0087478	2966	2745.51	0	0
FBtr0332466	3460	3239.51	0	0
FBtr0072213	3385	3164.51	0	0
FBtr0072218	3839	3618.51	863.01	10.748
FBtr0072217	3395	3174.51	1735.81	24.6414
FBtr0072212	3310	3089.51	318.151	4.64071
FBtr0343281	6306	6085.51	106.037	0.785238
FBtr0072214	3259	3038.51	675.768	10.0225
FBtr0072211	3269	3048.51	80.6365	1.19202
FBtr0072216	5028	4807.51	10023.7	93.9612
FBtr0072215	3890	3669.51	0	0
FBtr0300763	5254	5033.51	6	0.0537181
FBtr0343503	5948	5727.51	0	0
FBtr0345514	6450	6229.51	0	0
FBtr0301743	508	288.509	1	0.1562
FBtr0337030	3425	3204.51	91.5576	1.28758
FBtr0085815	3250	3029.51	590.424	8.78277
FBtr0085816	3028	2807.51	28.0185	0.449741
FBtr0071186	1242	1021.51	0	0
FBtr0345147	1353	1132.51	531.07	21.1324
FBtr0345146	657	436.611	17.5352	1.80991
FBtr0290044	1691	1470.51	0	0
FBtr0333847	2589	2368.51	105.395	2.00533
FBtr0290043	995	774.514	0	0
FBtr0333846	1939	1718.51	0	0
FBtr0083713	1168	947.514	80	3.80491
FBtr0071765	401	185.594	0	0
FBtr0475016	802	581.514	0	0
FBtr0302437	255	69.9952	0	0
FBtr0302047	6572	6351.51	2066.88	14.6649
FBtr0344257	6621	6400.51	63.2206	0.445127
FBtr0074920	4292	4071.51	897.903	9.93835
FBtr0299661	2864	2643.51	303.043	5.1661
FBtr0474081	1734	1513.51	22.9574	0.683561
FBtr0299660	1697	1476.51	0	0
FBtr0074429	3102	2881.51	0	0
FBtr0334458	3142	2921.51	0	0
FBtr0072972	2675	2454.51	4670.82	85.7568
FBtr0333442	2758	2537.51	0	0
FBtr0072973	2817	2596.51	127.177	2.20729
FBtr0334869	2700	2479.51	5.48565	0.0997016
FBtr0084598	2248	2027.51	7.5225	0.167201
FBtr0087783	992	771.514	2364.15	138.093
FBtr0087782	1474	1253.51	3274.85	117.734
FBtr0074035	413	196.834	0	0
FBtr0078466	3136	2915.51	193	2.9832
FBtr0082617	1777	1556.51	4	0.11581
FBtr0331632	1105	884.514	2879.38	146.701
FBtr0079879	1011	790.514	2613.62	148.996
FBtr0339593	1035	814.514	126.193	6.98197
FBtr0339594	1088	867.514	18.9151	0.982592
FBtr0070289	1109	888.514	31.528	1.59909
FBtr0070290	1083	862.514	24559.4	1283.19
FBtr0331456	1291	1070.51	0	0
FBtr0071224	1068	847.514	0	0
FBtr0344910	4908	4687.51	34.7669	0.334244
FBtr0076093	5845	5624.51	1128.23	9.03971
FBtr0078266	1365	1144.51	0	0
FBtr0070311	2543	2322.51	1598.54	31.0175
FBtr0452140	7925	7704.51	0	0
FBtr0306345	7524	7303.51	0	0
FBtr0088368	6071	5850.51	5.33333	0.0410814
FBtr0112799	4233	4012.51	0	0
FBtr0088366	6466	6245.51	0	0
FBtr0330609	6071	5850.51	5.33333	0.0410814
FBtr0074761	1679	1458.51	1300	40.1674
FBtr0087320	1483	1262.51	1	0.0356948
FBtr0087447	904	683.514	0	0
FBtr0087446	848	627.514	3	0.215446
FBtr0084089	751	530.514	0	0
FBtr0309798	2312	2091.51	0	0
FBtr0113000	2408	2187.51	0	0
FBtr0074630	1513	1292.51	1	0.0348663
FBtr0343048	2290	2069.51	0	0
FBtr0083093	1077	856.514	5.49278	0.289
FBtr0347564	1109	888.514	245.507	12.452
FBtr0345665	2807	2586.51	1094.71	19.0732
FBtr0086033	2084	1863.51	9805.29	237.12
FBtr0087656	1159	938.514	0	0
FBtr0303099	904	683.514	27.0297	1.78211
FBtr0335211	1142	921.514	282.76	13.8279
FBtr0082430	1248	1027.51	6.24014	0.273683
FBtr0075968	1128	907.514	3345	166.105
FBtr0306923	224	52.5173	0	0
FBtr0339437	2037	1816.51	0	0
FBtr0073903	1710	1489.51	104	3.14651
FBtr0343695	764	543.514	0	0
FBtr0343696	689	468.567	0	0
FBtr0075338	1349	1128.51	0	0
FBtr0079851	5114	4893.51	3746.49	34.502
FBtr0079852	5312	5091.51	67.677	0.599011
FBtr0335495	4480	4259.51	57.836	0.611898
FBtr0086126	2141	1920.51	3361	78.8663
FBtr0299675	857	636.514	0	0
FBtr0433508	7694	7473.51	53.636	0.323424
FBtr0091716	6324	6103.51	183.109	1.35198
FBtr0091717	4148	3927.51	213.137	2.44558
FBtr0332504	7780	7559.51	1.62218e-05	9.67041e-08
FBtr0332503	7761	7540.51	682.372	4.07813
FBtr0082140	1384	1163.51	626	24.2462
FBtr0342741	4865	4644.51	481193	4668.96
FBtr0332972	2104	1883.51	14.5451	0.348006
FBtr0078010	1040	819.514	106.671	5.86587
FBtr0339177	622	401.694	11135.6	1249.28
FBtr0082050	771	550.514	131.131	10.7344
FBtr0082049	754	533.514	959.21	81.023
FBtr0339176	589	368.77	8.04186	0.982748
FBtr0089723	1099	878.514	21.4619	1.10093
FBtr0335122	1323	1102.51	4.40517	0.180061
FBtr0089725	1332	1111.51	243.366	9.86699
FBtr0335123	1294	1073.51	3.98793	0.167409
FBtr0089724	1331	1110.51	201.319	8.1696
FBtr0089726	1343	1122.51	281.461	11.2997
FBtr0070398	1921	1700.51	330.573	8.76048
FBtr0086608	5570	5349.51	0	0
FBtr0345672	5724	5503.51	11	0.0900727
FBtr0078208	1344	1123.51	6	0.240665
FBtr0332087	2383	2162.51	0	0
FBtr0075980	2400	2179.51	0	0
FBtr0091808	1023	802.514	1.77083	0.099441
FBtr0075430	706	485.567	0	0
FBtr0081179	751	530.514	234	19.8774
FBtr0334938	2867	2646.51	694.956	11.8338
FBtr0302226	3937	3716.51	910.106	11.0356
FBtr0302227	3417	3196.51	161.982	2.28365
FBtr0346683	2867	2646.51	694.956	11.8338
FBtr0308309	11745	11524.5	0	0
FBtr0308308	11700	11479.5	0	0
FBtr0308310	5515	5294.51	0	0
FBtr0345072	11745	11524.5	0	0
FBtr0474149	11134	10913.5	0.5	0.00206465
FBtr0345071	11134	10913.5	0.5	0.00206465
FBtr0343052	2374	2153.51	188.019	3.93454
FBtr0070859	1746	1525.51	0	0
FBtr0343227	617	396.694	0	0
FBtr0079080	652	431.611	15	1.56617
FBtr0332490	977	756.514	0	0
FBtr0332491	965	744.514	0.00497993	0.000301433
FBtr0300461	962	741.514	0.99502	0.0604718
FBtr0072233	983	762.514	131	7.74219
FBtr0075101	1407	1186.51	0	0
FBtr0345352	2477	2256.51	0	0
FBtr0089324	2304	2083.51	15	0.324441
FBtr0085685	1782	1561.51	0	0
FBtr0075899	2215	1994.51	47	1.06194
FBtr0301782	483	264.249	0	0
FBtr0110910	662	441.611	52.8255	5.39069
FBtr0083295	595	374.732	29.1745	3.50851
FBtr0078601	1731	1510.51	0	0
FBtr0081143	1698	1477.51	1849	56.3957
FBtr0071744	1179	958.514	0	0
FBtr0332979	1843	1622.51	2	0.0555498
FBtr0073204	1976	1755.51	0	0
FBtr0433515	4165	3944.51	21.4809	0.245414
FBtr0445403	2121	1900.51	0	0
FBtr0303410	3878	3657.51	0	0
FBtr0301079	718	497.567	0	0
FBtr0333001	3061	2840.51	391.452	6.21043
FBtr0100429	3534	3313.51	198.367	2.69787
FBtr0100430	3887	3666.51	113.46	1.39454
FBtr0100427	3852	3631.51	343.225	4.25924
FBtr0100431	3353	3132.51	6613.64	95.1456
FBtr0088699	3704	3483.51	202.121	2.61477
FBtr0100426	3452	3231.51	3529.75	49.2242
FBtr0088700	3677	3456.51	537.721	7.01067
FBtr0100428	3409	3188.51	54.6717	0.772707
FBtr0088701	3117	2896.51	755.583	11.7557
FBtr0077113	818	597.514	1	0.075421
FBtr0073763	1014	793.514	11833.3	672.035
FBtr0073764	1010	789.514	169.08	9.65102
FBtr0339700	1080	859.514	125.892	6.60065
FBtr0345161	976	755.514	418.612	24.9695
FBtr0339699	1051	830.514	125.121	6.78931
FBtr0346749	659	438.611	0	0
FBtr0347452	760	539.514	0	0
FBtr0305347	554	334.05	0	0
FBtr0347440	453	234.995	0	0
FBtr0114183	1692	1471.51	0	0
FBtr0304979	887	666.514	0	0
FBtr0345859	999	778.514	0	0
FBtr0347434	766	545.514	0	0
FBtr0475149	873	652.514	5.33176	0.368231
FBtr0345971	274	82.2106	0	0
FBtr0333937	1641	1420.51	2	0.063449
FBtr0347604	1446	1225.51	4	0.14709
FBtr0445665	818	597.514	0	0
FBtr0445664	899	678.514	0	0
FBtr0346745	649	428.611	0	0
FBtr0475061	246	64.4272	9	6.29527
FBtr0303310	600	379.732	0	0
FBtr0343422	638	417.653	0	0
FBtr0307583	352	141.817	0	0
FBtr0310392	2132	1911.51	114	2.68762
FBtr0475130	450	232.113	0	0
FBtr0347444	414	197.794	0	0
FBtr0339505	1709	1488.51	0	0
FBtr0346744	780	559.514	0	0
FBtr0076993	263	74.8923	0	0
FBtr0347449	527	307.239	0	0
FBtr0088109	550	330.05	0	0
FBtr0339480	410	193.993	0	0
FBtr0111304	531	311.146	0	0
FBtr0303009	849	628.514	8.57947	0.615157
FBtr0300634	541	321.115	0.000550762	7.72937e-05
FBtr0300652	549	329.05	0	0
FBtr0302396	1198	977.514	6.62189	0.305281
FBtr0334741	1366	1145.51	18.6904	0.735292
FBtr0347425	274	82.2106	0	0
FBtr0347464	420	203.428	0	0
FBtr0306298	102	15.0571	0	0
FBtr0346496	519	299.331	0	0
FBtr0307586	223	51.9949	0	0
FBtr0475143	420	203.428	0	0
FBtr0347424	274	82.2106	0	0
FBtr0347438	678	457.567	0	0
FBtr0344321	501	281.537	0	0
FBtr0346897	123	18.0816	2.13428	5.31929
FBtr0303311	679	458.567	0	0
FBtr0346871	2775	2554.51	1010.75	17.831
FBtr0336866	1058	837.514	74.921	4.03136
FBtr0301172	759	538.514	0.719524	0.0602128
FBtr0310082	943	722.514	562.662	35.0947
FBtr0300631	992	771.514	201.338	11.7604
FBtr0347083	1227	1006.51	0	0
FBtr0085613	166	28.8417	0	0
FBtr0347463	719	498.567	0	0
FBtr0307118	523	303.3	2.58888	0.384663
FBtr0346896	1258	1037.51	3.34389	0.145244
FBtr0345338	1272	1051.51	0	0
FBtr0347033	1076	855.514	0	0
FBtr0330023	322	117.19	0	0
FBtr0114243	1041	820.514	0	0
FBtr0347433	775	554.514	0	0
FBtr0305350	501	281.537	0	0
FBtr0336979	238	59.6078	0	0
FBtr0085890	315	111.693	0	0
FBtr0076505	74	29.1053	0	0
FBtr0300860	509	289.509	9	1.40095
FBtr0100604	1209	988.514	0	0
FBtr0346753	659	438.611	0	0
FBtr0112509	423	206.325	0	0
FBtr0307588	354	143.607	0	0
FBtr0086363	137	21.0568	0	0
FBtr0303863	225	52.9234	0	0
FBtr0347451	775	554.514	0	0
FBtr0346756	735	514.567	0	0
FBtr0329828	1288	1067.51	1	0.042215
FBtr0345654	506	286.509	0	0
FBtr0088762	456	237.876	1	0.189448
FBtr0303010	810	589.514	5.51294e-05	4.21434e-06
FBtr0475185	564	343.983	1	0.13101
FBtr0321275	504	284.509	0	0
FBtr0475182	1207	986.514	1	0.0456812
FBtr0340112	421	204.325	0	0
FBtr0340113	348	138.511	0	0
FBtr0347462	253	68.8178	0	0
FBtr0306845	361	149.732	4875	1467.24
FBtr0304143	1305	1084.51	0	0
FBtr0336973	1303	1082.51	0	0
FBtr0347034	740	519.567	0	0
FBtr0347435	266	76.7932	0	0
FBtr0074499	778	557.514	1.00261	0.0810433
FBtr0308945	2046	1825.51	0	0
FBtr0308946	1923	1702.51	1	0.0264698
FBtr0307589	411	194.973	0	0
FBtr0085895	825	604.514	0	0
FBtr0302232	1512	1291.51	0	0
FBtr0475187	3921	3700.51	0	0
FBtr0340179	571	350.878	0	0
FBtr0306709	777	556.514	1	0.0809775
FBtr0072914	1021	800.514	0	0
